locationId,location,parameter,value,date/utc,date/local,unit,coordinates/latitude,coordinates/longitude,country,city,isMobile,isAnalysis,entity,sensorType
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:43:04+00:00,2023-02-01T10:43:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.96,2023-02-01T15:43:04+00:00,2023-02-01T10:43:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.5,2023-02-01T15:41:04+00:00,2023-02-01T10:41:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:41:04+00:00,2023-02-01T10:41:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.95,2023-02-01T15:41:04+00:00,2023-02-01T10:41:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.3,2023-02-01T15:41:04+00:00,2023-02-01T10:41:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:41:04+00:00,2023-02-01T10:41:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.6,2023-02-01T15:41:04+00:00,2023-02-01T10:41:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.2,2023-02-01T15:39:04+00:00,2023-02-01T10:39:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:39:04+00:00,2023-02-01T10:39:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.83,2023-02-01T15:39:04+00:00,2023-02-01T10:39:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,37.5,2023-02-01T15:39:04+00:00,2023-02-01T10:39:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:39:04+00:00,2023-02-01T10:39:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.4,2023-02-01T15:39:04+00:00,2023-02-01T10:39:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:37:04+00:00,2023-02-01T10:37:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.5,2023-02-01T15:37:04+00:00,2023-02-01T10:37:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.4,2023-02-01T15:37:04+00:00,2023-02-01T10:37:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.98,2023-02-01T15:37:04+00:00,2023-02-01T10:37:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:37:04+00:00,2023-02-01T10:37:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.7,2023-02-01T15:37:04+00:00,2023-02-01T10:37:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.5,2023-02-01T15:35:04+00:00,2023-02-01T10:35:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:35:04+00:00,2023-02-01T10:35:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.4,2023-02-01T15:35:04+00:00,2023-02-01T10:35:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.82,2023-02-01T15:35:04+00:00,2023-02-01T10:35:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.1,2023-02-01T15:35:04+00:00,2023-02-01T10:35:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:35:04+00:00,2023-02-01T10:35:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:33:04+00:00,2023-02-01T10:33:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.5,2023-02-01T15:33:04+00:00,2023-02-01T10:33:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.95,2023-02-01T15:33:04+00:00,2023-02-01T10:33:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.6,2023-02-01T15:33:04+00:00,2023-02-01T10:33:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.9,2023-02-01T15:33:04+00:00,2023-02-01T10:33:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:33:04+00:00,2023-02-01T10:33:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,39.3,2023-02-01T15:31:04+00:00,2023-02-01T10:31:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:31:04+00:00,2023-02-01T10:31:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.03,2023-02-01T15:31:04+00:00,2023-02-01T10:31:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.7,2023-02-01T15:31:04+00:00,2023-02-01T10:31:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,47.5,2023-02-01T15:31:04+00:00,2023-02-01T10:31:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:31:04+00:00,2023-02-01T10:31:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,26.2,2023-02-01T15:29:04+00:00,2023-02-01T10:29:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.09,2023-02-01T15:29:04+00:00,2023-02-01T10:29:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:29:04+00:00,2023-02-01T10:29:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,40.2,2023-02-01T15:29:04+00:00,2023-02-01T10:29:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:29:04+00:00,2023-02-01T10:29:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,48.1,2023-02-01T15:29:04+00:00,2023-02-01T10:29:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.9,2023-02-01T15:25:04+00:00,2023-02-01T10:25:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,48.3,2023-02-01T15:25:04+00:00,2023-02-01T10:25:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:25:04+00:00,2023-02-01T10:25:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:25:04+00:00,2023-02-01T10:25:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.21,2023-02-01T15:25:04+00:00,2023-02-01T10:25:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,40.1,2023-02-01T15:25:04+00:00,2023-02-01T10:25:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.07,2023-02-01T15:23:04+00:00,2023-02-01T10:23:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,40.1,2023-02-01T15:23:04+00:00,2023-02-01T10:23:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,48.1,2023-02-01T15:23:04+00:00,2023-02-01T10:23:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,26.1,2023-02-01T15:23:04+00:00,2023-02-01T10:23:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:23:04+00:00,2023-02-01T10:23:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:23:04+00:00,2023-02-01T10:23:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:21:04+00:00,2023-02-01T10:21:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.17,2023-02-01T15:21:04+00:00,2023-02-01T10:21:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,39.9,2023-02-01T15:21:04+00:00,2023-02-01T10:21:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:21:04+00:00,2023-02-01T10:21:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.4,2023-02-01T15:21:04+00:00,2023-02-01T10:21:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,47.6,2023-02-01T15:21:04+00:00,2023-02-01T10:21:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.8,2023-02-01T15:15:04+00:00,2023-02-01T10:15:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.89,2023-02-01T15:15:04+00:00,2023-02-01T10:15:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.1,2023-02-01T15:15:04+00:00,2023-02-01T10:15:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.9,2023-02-01T15:15:04+00:00,2023-02-01T10:15:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:15:04+00:00,2023-02-01T10:15:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:15:04+00:00,2023-02-01T10:15:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,40.2,2023-02-01T15:13:04+00:00,2023-02-01T10:13:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:13:04+00:00,2023-02-01T10:13:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:13:04+00:00,2023-02-01T10:13:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.11,2023-02-01T15:13:04+00:00,2023-02-01T10:13:04-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,26.1,2023-02-01T15:13:04+00:00,2023-02-01T10:13:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,48,2023-02-01T15:13:04+00:00,2023-02-01T10:13:04-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,47.8,2023-02-01T15:09:03+00:00,2023-02-01T10:09:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.6,2023-02-01T15:09:03+00:00,2023-02-01T10:09:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:09:03+00:00,2023-02-01T10:09:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:09:03+00:00,2023-02-01T10:09:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.04,2023-02-01T15:09:03+00:00,2023-02-01T10:09:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,39.8,2023-02-01T15:09:03+00:00,2023-02-01T10:09:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:07:03+00:00,2023-02-01T10:07:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,48.6,2023-02-01T15:07:03+00:00,2023-02-01T10:07:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,26.1,2023-02-01T15:07:03+00:00,2023-02-01T10:07:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:07:03+00:00,2023-02-01T10:07:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,40.5,2023-02-01T15:07:03+00:00,2023-02-01T10:07:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.3,2023-02-01T15:07:03+00:00,2023-02-01T10:07:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.16,2023-02-01T15:05:03+00:00,2023-02-01T10:05:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,39.6,2023-02-01T15:05:03+00:00,2023-02-01T10:05:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:05:03+00:00,2023-02-01T10:05:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,47.7,2023-02-01T15:05:03+00:00,2023-02-01T10:05:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.8,2023-02-01T15:05:03+00:00,2023-02-01T10:05:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:05:03+00:00,2023-02-01T10:05:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T15:03:06+00:00,2023-02-01T10:03:06-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,39.8,2023-02-01T15:03:06+00:00,2023-02-01T10:03:06-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.9,2023-02-01T15:03:06+00:00,2023-02-01T10:03:06-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.27,2023-02-01T15:03:06+00:00,2023-02-01T10:03:06-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T15:03:06+00:00,2023-02-01T10:03:06-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,47.9,2023-02-01T15:03:06+00:00,2023-02-01T10:03:06-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,3.04,2023-02-01T14:59:03+00:00,2023-02-01T09:59:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:59:03+00:00,2023-02-01T09:59:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,46.9,2023-02-01T14:59:03+00:00,2023-02-01T09:59:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:59:03+00:00,2023-02-01T09:59:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,39.2,2023-02-01T14:59:03+00:00,2023-02-01T09:59:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,25.2,2023-02-01T14:59:03+00:00,2023-02-01T09:59:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.8,2023-02-01T14:55:03+00:00,2023-02-01T09:55:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,45.6,2023-02-01T14:55:03+00:00,2023-02-01T09:55:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.94,2023-02-01T14:55:03+00:00,2023-02-01T09:55:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.2,2023-02-01T14:55:03+00:00,2023-02-01T09:55:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:55:03+00:00,2023-02-01T09:55:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:55:03+00:00,2023-02-01T09:55:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:49:03+00:00,2023-02-01T09:49:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,38.8,2023-02-01T14:49:03+00:00,2023-02-01T09:49:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.96,2023-02-01T14:49:03+00:00,2023-02-01T09:49:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,46.2,2023-02-01T14:49:03+00:00,2023-02-01T09:49:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,24.6,2023-02-01T14:49:03+00:00,2023-02-01T09:49:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:49:03+00:00,2023-02-01T09:49:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,43.7,2023-02-01T14:45:03+00:00,2023-02-01T09:45:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,23.6,2023-02-01T14:45:03+00:00,2023-02-01T09:45:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,36.6,2023-02-01T14:45:03+00:00,2023-02-01T09:45:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.72,2023-02-01T14:45:03+00:00,2023-02-01T09:45:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:45:03+00:00,2023-02-01T09:45:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:45:03+00:00,2023-02-01T09:45:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,22.5,2023-02-01T14:43:03+00:00,2023-02-01T09:43:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:43:03+00:00,2023-02-01T09:43:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.42,2023-02-01T14:43:03+00:00,2023-02-01T09:43:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,39.7,2023-02-01T14:43:03+00:00,2023-02-01T09:43:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:43:03+00:00,2023-02-01T09:43:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,34.5,2023-02-01T14:43:03+00:00,2023-02-01T09:43:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.05,2023-02-01T14:35:03+00:00,2023-02-01T09:35:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:35:03+00:00,2023-02-01T09:35:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:35:03+00:00,2023-02-01T09:35:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,20.3,2023-02-01T14:35:03+00:00,2023-02-01T09:35:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,33.6,2023-02-01T14:35:03+00:00,2023-02-01T09:35:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,30.7,2023-02-01T14:35:03+00:00,2023-02-01T09:35:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:33:03+00:00,2023-02-01T09:33:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,20,2023-02-01T14:33:03+00:00,2023-02-01T09:33:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,30.5,2023-02-01T14:33:03+00:00,2023-02-01T09:33:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:33:03+00:00,2023-02-01T09:33:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.11,2023-02-01T14:33:03+00:00,2023-02-01T09:33:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,33.5,2023-02-01T14:33:03+00:00,2023-02-01T09:33:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.12,2023-02-01T14:31:03+00:00,2023-02-01T09:31:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm25,31,2023-02-01T14:31:03+00:00,2023-02-01T09:31:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um100,0,2023-02-01T14:31:03+00:00,2023-02-01T09:31:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm10,34.7,2023-02-01T14:31:03+00:00,2023-02-01T09:31:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,pm1,20.3,2023-02-01T14:31:03+00:00,2023-02-01T09:31:03-05:00,µg/m³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um025,0,2023-02-01T14:31:03+00:00,2023-02-01T09:31:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
339557,Kennedy_Inem_Kennedy,um010,2.21,2023-02-01T14:27:03+00:00,2023-02-01T09:27:03-05:00,particles/cm³,4.625189,-74.15489,CO,,false,,community,low-cost sensor
