locationId,location,parameter,value,date/utc,date/local,unit,coordinates/latitude,coordinates/longitude,country,city,isMobile,isAnalysis,entity,sensorType,dayOfWeek
339545,Tunjuelito_Cemex,pm25,1542.6,2023-02-23T01:15:48+00:00,2023-02-22T20:15:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1539.6,2023-02-23T01:13:48+00:00,2023-02-22T20:13:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1536.9,2023-02-23T01:11:49+00:00,2023-02-22T20:11:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1550.7,2023-02-23T01:07:49+00:00,2023-02-22T20:07:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1539.3,2023-02-23T01:05:49+00:00,2023-02-22T20:05:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1546.8,2023-02-23T01:03:49+00:00,2023-02-22T20:03:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1550.6,2023-02-23T01:01:49+00:00,2023-02-22T20:01:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1548.3,2023-02-23T00:59:48+00:00,2023-02-22T19:59:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1543.9,2023-02-23T00:57:48+00:00,2023-02-22T19:57:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1533.6,2023-02-23T00:55:49+00:00,2023-02-22T19:55:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1536.1,2023-02-23T00:53:49+00:00,2023-02-22T19:53:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1538.6,2023-02-23T00:51:48+00:00,2023-02-22T19:51:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1531.6,2023-02-23T00:49:48+00:00,2023-02-22T19:49:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1534.3,2023-02-23T00:47:49+00:00,2023-02-22T19:47:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1542.1,2023-02-23T00:45:48+00:00,2023-02-22T19:45:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1541.6,2023-02-23T00:43:48+00:00,2023-02-22T19:43:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1539.1,2023-02-23T00:41:48+00:00,2023-02-22T19:41:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1536.9,2023-02-23T00:39:48+00:00,2023-02-22T19:39:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1535.3,2023-02-23T00:37:48+00:00,2023-02-22T19:37:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1535.1,2023-02-23T00:35:48+00:00,2023-02-22T19:35:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1532.8,2023-02-23T00:33:48+00:00,2023-02-22T19:33:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1529.6,2023-02-23T00:31:48+00:00,2023-02-22T19:31:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1539.3,2023-02-23T00:29:48+00:00,2023-02-22T19:29:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1540.2,2023-02-23T00:27:48+00:00,2023-02-22T19:27:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1545.8,2023-02-23T00:25:48+00:00,2023-02-22T19:25:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1555.3,2023-02-23T00:23:48+00:00,2023-02-22T19:23:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1559.6,2023-02-23T00:21:48+00:00,2023-02-22T19:21:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1553.6,2023-02-23T00:19:48+00:00,2023-02-22T19:19:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1554.3,2023-02-23T00:17:48+00:00,2023-02-22T19:17:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1563.4,2023-02-23T00:15:48+00:00,2023-02-22T19:15:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1559.6,2023-02-23T00:13:48+00:00,2023-02-22T19:13:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1561.2,2023-02-23T00:11:48+00:00,2023-02-22T19:11:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1570.4,2023-02-23T00:09:48+00:00,2023-02-22T19:09:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1565.3,2023-02-23T00:07:48+00:00,2023-02-22T19:07:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1564.9,2023-02-23T00:05:48+00:00,2023-02-22T19:05:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1568.5,2023-02-23T00:03:49+00:00,2023-02-22T19:03:49-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1569.3,2023-02-23T00:01:50+00:00,2023-02-22T19:01:50-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,50.4,2023-02-22T23:59:48+00:00,2023-02-22T18:59:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.1,2023-02-22T23:57:48+00:00,2023-02-22T18:57:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1567.5,2023-02-22T23:55:48+00:00,2023-02-22T18:55:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.1,2023-02-22T23:53:48+00:00,2023-02-22T18:53:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.4,2023-02-22T23:51:48+00:00,2023-02-22T18:51:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.5,2023-02-22T23:49:48+00:00,2023-02-22T18:49:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.9,2023-02-22T23:47:48+00:00,2023-02-22T18:47:48-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.8,2023-02-22T23:45:45+00:00,2023-02-22T18:45:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.1,2023-02-22T23:41:45+00:00,2023-02-22T18:41:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1577.6,2023-02-22T23:39:47+00:00,2023-02-22T18:39:47-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1573.3,2023-02-22T23:37:45+00:00,2023-02-22T18:37:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1579.5,2023-02-22T23:35:45+00:00,2023-02-22T18:35:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,50.3,2023-02-22T23:31:45+00:00,2023-02-22T18:31:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.6,2023-02-22T23:29:45+00:00,2023-02-22T18:29:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.9,2023-02-22T23:27:45+00:00,2023-02-22T18:27:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47,2023-02-22T23:23:45+00:00,2023-02-22T18:23:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.7,2023-02-22T23:21:45+00:00,2023-02-22T18:21:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,51,2023-02-22T23:19:45+00:00,2023-02-22T18:19:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,50.4,2023-02-22T23:17:45+00:00,2023-02-22T18:17:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,50.6,2023-02-22T23:15:45+00:00,2023-02-22T18:15:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.4,2023-02-22T23:13:45+00:00,2023-02-22T18:13:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.4,2023-02-22T23:11:45+00:00,2023-02-22T18:11:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.6,2023-02-22T23:09:45+00:00,2023-02-22T18:09:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.8,2023-02-22T23:05:45+00:00,2023-02-22T18:05:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,53,2023-02-22T23:01:45+00:00,2023-02-22T18:01:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.9,2023-02-22T22:59:45+00:00,2023-02-22T17:59:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.5,2023-02-22T22:55:45+00:00,2023-02-22T17:55:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.9,2023-02-22T22:51:45+00:00,2023-02-22T17:51:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.6,2023-02-22T22:49:45+00:00,2023-02-22T17:49:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.9,2023-02-22T22:47:45+00:00,2023-02-22T17:47:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,51.9,2023-02-22T22:45:44+00:00,2023-02-22T17:45:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.4,2023-02-22T22:43:45+00:00,2023-02-22T17:43:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.6,2023-02-22T22:41:44+00:00,2023-02-22T17:41:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.9,2023-02-22T22:39:44+00:00,2023-02-22T17:39:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.8,2023-02-22T22:37:44+00:00,2023-02-22T17:37:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.4,2023-02-22T22:35:44+00:00,2023-02-22T17:35:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,46.8,2023-02-22T22:33:44+00:00,2023-02-22T17:33:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.4,2023-02-22T22:31:44+00:00,2023-02-22T17:31:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,44.3,2023-02-22T22:29:44+00:00,2023-02-22T17:29:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,42.3,2023-02-22T22:25:45+00:00,2023-02-22T17:25:45-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,44.2,2023-02-22T22:23:44+00:00,2023-02-22T17:23:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.2,2023-02-22T22:21:44+00:00,2023-02-22T17:21:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.9,2023-02-22T22:19:44+00:00,2023-02-22T17:19:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,41.5,2023-02-22T22:17:44+00:00,2023-02-22T17:17:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,43.9,2023-02-22T22:15:44+00:00,2023-02-22T17:15:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.7,2023-02-22T22:11:44+00:00,2023-02-22T17:11:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1622.1,2023-02-22T22:07:44+00:00,2023-02-22T17:07:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1636.4,2023-02-22T22:05:44+00:00,2023-02-22T17:05:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,44.9,2023-02-22T22:03:44+00:00,2023-02-22T17:03:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,49.3,2023-02-22T22:01:44+00:00,2023-02-22T17:01:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,45.1,2023-02-22T21:55:44+00:00,2023-02-22T16:55:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,43.6,2023-02-22T21:53:44+00:00,2023-02-22T16:53:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,44.7,2023-02-22T21:51:44+00:00,2023-02-22T16:51:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,44.9,2023-02-22T21:47:44+00:00,2023-02-22T16:47:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,50.2,2023-02-22T21:45:43+00:00,2023-02-22T16:45:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,1644.9,2023-02-22T21:39:46+00:00,2023-02-22T16:39:46-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.4,2023-02-22T21:33:43+00:00,2023-02-22T16:33:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,52.3,2023-02-22T21:31:43+00:00,2023-02-22T16:31:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,47.1,2023-02-22T21:27:43+00:00,2023-02-22T16:27:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,51.4,2023-02-22T21:25:43+00:00,2023-02-22T16:25:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,54.3,2023-02-22T21:23:43+00:00,2023-02-22T16:23:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,57.3,2023-02-22T21:21:43+00:00,2023-02-22T16:21:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,52.8,2023-02-22T21:19:43+00:00,2023-02-22T16:19:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,48.1,2023-02-22T21:15:43+00:00,2023-02-22T16:15:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,46.4,2023-02-22T21:13:43+00:00,2023-02-22T16:13:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,52.8,2023-02-22T21:11:43+00:00,2023-02-22T16:11:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,44.4,2023-02-22T21:09:44+00:00,2023-02-22T16:09:44-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,53.6,2023-02-22T21:07:43+00:00,2023-02-22T16:07:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,43.2,2023-02-22T21:05:43+00:00,2023-02-22T16:05:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,43.4,2023-02-22T21:03:43+00:00,2023-02-22T16:03:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,56.3,2023-02-22T21:01:43+00:00,2023-02-22T16:01:43-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,miercoles
339545,Tunjuelito_Cemex,pm25,29.8,2023-02-02T12:52:17+00:00,2023-02-02T07:52:17-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,34.9,2023-02-02T12:36:17+00:00,2023-02-02T07:36:17-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1493.1,2023-02-02T12:18:16+00:00,2023-02-02T07:18:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1480.7,2023-02-02T12:06:16+00:00,2023-02-02T07:06:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1483.8,2023-02-02T12:04:16+00:00,2023-02-02T07:04:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1469.7,2023-02-02T11:44:16+00:00,2023-02-02T06:44:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1532.8,2023-02-02T11:42:16+00:00,2023-02-02T06:42:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1462.5,2023-02-02T11:28:16+00:00,2023-02-02T06:28:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1454.6,2023-02-02T11:26:16+00:00,2023-02-02T06:26:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1448.6,2023-02-02T11:24:16+00:00,2023-02-02T06:24:16-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1456.7,2023-02-02T11:20:15+00:00,2023-02-02T06:20:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1452.4,2023-02-02T11:16:15+00:00,2023-02-02T06:16:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1458.7,2023-02-02T11:14:15+00:00,2023-02-02T06:14:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1464.4,2023-02-02T11:12:15+00:00,2023-02-02T06:12:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1465.1,2023-02-02T10:54:15+00:00,2023-02-02T05:54:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1472.6,2023-02-02T10:50:15+00:00,2023-02-02T05:50:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1478.5,2023-02-02T10:46:15+00:00,2023-02-02T05:46:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1475.9,2023-02-02T10:44:15+00:00,2023-02-02T05:44:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1469.1,2023-02-02T10:40:15+00:00,2023-02-02T05:40:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1463.7,2023-02-02T10:32:15+00:00,2023-02-02T05:32:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1461.7,2023-02-02T10:24:15+00:00,2023-02-02T05:24:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1477.5,2023-02-02T10:22:15+00:00,2023-02-02T05:22:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,1464.5,2023-02-02T10:08:14+00:00,2023-02-02T05:08:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,45.9,2023-02-02T09:54:15+00:00,2023-02-02T04:54:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,37.6,2023-02-02T09:44:14+00:00,2023-02-02T04:44:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,42,2023-02-02T09:40:14+00:00,2023-02-02T04:40:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,40.6,2023-02-02T09:38:14+00:00,2023-02-02T04:38:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,47.5,2023-02-02T09:34:14+00:00,2023-02-02T04:34:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,38.3,2023-02-02T09:26:14+00:00,2023-02-02T04:26:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,43.8,2023-02-02T09:24:15+00:00,2023-02-02T04:24:15-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,45.7,2023-02-02T09:22:14+00:00,2023-02-02T04:22:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,47.2,2023-02-02T09:20:14+00:00,2023-02-02T04:20:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,50.2,2023-02-02T09:18:14+00:00,2023-02-02T04:18:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,44.7,2023-02-02T09:00:13+00:00,2023-02-02T04:00:13-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
339545,Tunjuelito_Cemex,pm25,45.6,2023-02-02T08:54:14+00:00,2023-02-02T03:54:14-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,jueves
