locationId,location,parameter,value,dateUtc,dateLocal,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
222263,"SALITRE","um100",0,"2023-03-15T20:59:09+00:00","2023-03-15T15:59:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.9,"2023-03-15T20:59:09+00:00","2023-03-15T15:59:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",14,"2023-03-15T20:59:09+00:00","2023-03-15T15:59:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T20:59:09+00:00","2023-03-15T15:59:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.5,"2023-03-15T20:59:09+00:00","2023-03-15T15:59:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.7,"2023-03-15T20:53:09+00:00","2023-03-15T15:53:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.9,"2023-03-15T20:53:09+00:00","2023-03-15T15:53:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:53:09+00:00","2023-03-15T15:53:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.8,"2023-03-15T20:53:09+00:00","2023-03-15T15:53:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.67,"2023-03-15T20:53:09+00:00","2023-03-15T15:53:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T20:53:09+00:00","2023-03-15T15:53:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11.6,"2023-03-15T20:51:09+00:00","2023-03-15T15:51:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T20:51:09+00:00","2023-03-15T15:51:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:51:09+00:00","2023-03-15T15:51:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T20:51:09+00:00","2023-03-15T15:51:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.63,"2023-03-15T20:51:09+00:00","2023-03-15T15:51:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.5,"2023-03-15T20:51:09+00:00","2023-03-15T15:51:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12,"2023-03-15T20:49:09+00:00","2023-03-15T15:49:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.59,"2023-03-15T20:49:09+00:00","2023-03-15T15:49:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.3,"2023-03-15T20:49:09+00:00","2023-03-15T15:49:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.6,"2023-03-15T20:49:09+00:00","2023-03-15T15:49:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:49:09+00:00","2023-03-15T15:49:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T20:49:09+00:00","2023-03-15T15:49:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",11.3,"2023-03-15T20:47:09+00:00","2023-03-15T15:47:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T20:47:09+00:00","2023-03-15T15:47:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:47:09+00:00","2023-03-15T15:47:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8.3,"2023-03-15T20:47:09+00:00","2023-03-15T15:47:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.55,"2023-03-15T20:47:09+00:00","2023-03-15T15:47:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",10.8,"2023-03-15T20:47:09+00:00","2023-03-15T15:47:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",10.9,"2023-03-15T20:45:10+00:00","2023-03-15T15:45:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",10.2,"2023-03-15T20:45:10+00:00","2023-03-15T15:45:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",7.8,"2023-03-15T20:45:10+00:00","2023-03-15T15:45:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.56,"2023-03-15T20:45:10+00:00","2023-03-15T15:45:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:45:10+00:00","2023-03-15T15:45:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:45:10+00:00","2023-03-15T15:45:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11.2,"2023-03-15T20:43:09+00:00","2023-03-15T15:43:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.59,"2023-03-15T20:43:09+00:00","2023-03-15T15:43:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T20:43:09+00:00","2023-03-15T15:43:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8.4,"2023-03-15T20:43:09+00:00","2023-03-15T15:43:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:43:09+00:00","2023-03-15T15:43:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",11.8,"2023-03-15T20:43:09+00:00","2023-03-15T15:43:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",11.1,"2023-03-15T20:41:11+00:00","2023-03-15T15:41:11-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:41:11+00:00","2023-03-15T15:41:11-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.55,"2023-03-15T20:41:11+00:00","2023-03-15T15:41:11-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8,"2023-03-15T20:41:11+00:00","2023-03-15T15:41:11-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:41:11+00:00","2023-03-15T15:41:11-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",10.5,"2023-03-15T20:41:11+00:00","2023-03-15T15:41:11-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",7.7,"2023-03-15T20:39:09+00:00","2023-03-15T15:39:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",9.8,"2023-03-15T20:39:09+00:00","2023-03-15T15:39:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",10.3,"2023-03-15T20:39:09+00:00","2023-03-15T15:39:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:39:09+00:00","2023-03-15T15:39:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.5,"2023-03-15T20:39:09+00:00","2023-03-15T15:39:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:39:09+00:00","2023-03-15T15:39:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",9.9,"2023-03-15T20:37:09+00:00","2023-03-15T15:37:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:37:09+00:00","2023-03-15T15:37:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.52,"2023-03-15T20:37:09+00:00","2023-03-15T15:37:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.01,"2023-03-15T20:37:09+00:00","2023-03-15T15:37:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",7.1,"2023-03-15T20:37:09+00:00","2023-03-15T15:37:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",9.5,"2023-03-15T20:37:09+00:00","2023-03-15T15:37:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:31:09+00:00","2023-03-15T15:31:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.54,"2023-03-15T20:31:09+00:00","2023-03-15T15:31:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:31:09+00:00","2023-03-15T15:31:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",11,"2023-03-15T20:31:09+00:00","2023-03-15T15:31:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",10.1,"2023-03-15T20:31:09+00:00","2023-03-15T15:31:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8,"2023-03-15T20:31:09+00:00","2023-03-15T15:31:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:23:09+00:00","2023-03-15T15:23:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",10.6,"2023-03-15T20:23:09+00:00","2023-03-15T15:23:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:23:09+00:00","2023-03-15T15:23:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",10.2,"2023-03-15T20:23:09+00:00","2023-03-15T15:23:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.48,"2023-03-15T20:23:09+00:00","2023-03-15T15:23:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",7.9,"2023-03-15T20:23:09+00:00","2023-03-15T15:23:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:11:09+00:00","2023-03-15T15:11:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.7,"2023-03-15T20:11:09+00:00","2023-03-15T15:11:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.65,"2023-03-15T20:11:09+00:00","2023-03-15T15:11:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.1,"2023-03-15T20:11:09+00:00","2023-03-15T15:11:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.2,"2023-03-15T20:11:09+00:00","2023-03-15T15:11:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:11:09+00:00","2023-03-15T15:11:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.9,"2023-03-15T20:09:09+00:00","2023-03-15T15:09:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.73,"2023-03-15T20:09:09+00:00","2023-03-15T15:09:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10,"2023-03-15T20:09:09+00:00","2023-03-15T15:09:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:09:09+00:00","2023-03-15T15:09:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.4,"2023-03-15T20:09:09+00:00","2023-03-15T15:09:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:09:09+00:00","2023-03-15T15:09:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:03:09+00:00","2023-03-15T15:03:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T20:03:09+00:00","2023-03-15T15:03:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.67,"2023-03-15T20:03:09+00:00","2023-03-15T15:03:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13,"2023-03-15T20:03:09+00:00","2023-03-15T15:03:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10,"2023-03-15T20:03:09+00:00","2023-03-15T15:03:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.7,"2023-03-15T20:03:09+00:00","2023-03-15T15:03:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.8,"2023-03-15T20:01:09+00:00","2023-03-15T15:01:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.69,"2023-03-15T20:01:09+00:00","2023-03-15T15:01:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.3,"2023-03-15T20:01:09+00:00","2023-03-15T15:01:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T20:01:09+00:00","2023-03-15T15:01:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T20:01:09+00:00","2023-03-15T15:01:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T20:01:09+00:00","2023-03-15T15:01:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11.8,"2023-03-15T19:59:09+00:00","2023-03-15T14:59:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:59:09+00:00","2023-03-15T14:59:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.64,"2023-03-15T19:59:09+00:00","2023-03-15T14:59:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8.8,"2023-03-15T19:59:09+00:00","2023-03-15T14:59:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.4,"2023-03-15T19:59:09+00:00","2023-03-15T14:59:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:59:09+00:00","2023-03-15T14:59:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.3,"2023-03-15T19:55:09+00:00","2023-03-15T14:55:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11.5,"2023-03-15T19:55:09+00:00","2023-03-15T14:55:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T19:55:09+00:00","2023-03-15T14:55:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:55:09+00:00","2023-03-15T14:55:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.62,"2023-03-15T19:55:09+00:00","2023-03-15T14:55:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:55:09+00:00","2023-03-15T14:55:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:53:09+00:00","2023-03-15T14:53:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:53:09+00:00","2023-03-15T14:53:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.67,"2023-03-15T19:53:09+00:00","2023-03-15T14:53:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.1,"2023-03-15T19:53:09+00:00","2023-03-15T14:53:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.5,"2023-03-15T19:53:09+00:00","2023-03-15T14:53:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.6,"2023-03-15T19:53:09+00:00","2023-03-15T14:53:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.3,"2023-03-15T19:51:08+00:00","2023-03-15T14:51:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:51:08+00:00","2023-03-15T14:51:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.68,"2023-03-15T19:51:08+00:00","2023-03-15T14:51:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:51:08+00:00","2023-03-15T14:51:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.4,"2023-03-15T19:51:08+00:00","2023-03-15T14:51:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.3,"2023-03-15T19:51:08+00:00","2023-03-15T14:51:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8.3,"2023-03-15T19:47:08+00:00","2023-03-15T14:47:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11,"2023-03-15T19:47:08+00:00","2023-03-15T14:47:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:47:08+00:00","2023-03-15T14:47:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.57,"2023-03-15T19:47:08+00:00","2023-03-15T14:47:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",11.8,"2023-03-15T19:47:08+00:00","2023-03-15T14:47:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T19:47:08+00:00","2023-03-15T14:47:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.8,"2023-03-15T19:45:08+00:00","2023-03-15T14:45:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:45:08+00:00","2023-03-15T14:45:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:45:08+00:00","2023-03-15T14:45:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.63,"2023-03-15T19:45:08+00:00","2023-03-15T14:45:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11.9,"2023-03-15T19:45:08+00:00","2023-03-15T14:45:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T19:45:08+00:00","2023-03-15T14:45:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:41:09+00:00","2023-03-15T14:41:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.65,"2023-03-15T19:41:09+00:00","2023-03-15T14:41:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.9,"2023-03-15T19:41:09+00:00","2023-03-15T14:41:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T19:41:09+00:00","2023-03-15T14:41:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.1,"2023-03-15T19:41:09+00:00","2023-03-15T14:41:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:41:09+00:00","2023-03-15T14:41:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.4,"2023-03-15T19:39:08+00:00","2023-03-15T14:39:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:39:08+00:00","2023-03-15T14:39:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9,"2023-03-15T19:39:08+00:00","2023-03-15T14:39:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12,"2023-03-15T19:39:08+00:00","2023-03-15T14:39:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.65,"2023-03-15T19:39:08+00:00","2023-03-15T14:39:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T19:39:08+00:00","2023-03-15T14:39:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.66,"2023-03-15T19:33:08+00:00","2023-03-15T14:33:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:33:08+00:00","2023-03-15T14:33:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T19:33:08+00:00","2023-03-15T14:33:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13,"2023-03-15T19:33:08+00:00","2023-03-15T14:33:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.9,"2023-03-15T19:33:08+00:00","2023-03-15T14:33:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.3,"2023-03-15T19:33:08+00:00","2023-03-15T14:33:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.8,"2023-03-15T19:31:08+00:00","2023-03-15T14:31:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.63,"2023-03-15T19:31:08+00:00","2023-03-15T14:31:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T19:31:08+00:00","2023-03-15T14:31:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T19:31:08+00:00","2023-03-15T14:31:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.2,"2023-03-15T19:31:08+00:00","2023-03-15T14:31:08-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T19:31:08+00:00","2023-03-15T14:31:08-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
